id,code,name,user_type_id/id,chart_template_id/id,reconcile
"l10n_rcsfd_7089","7089000","Autres produits sur prestations de services financiers ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_7091","7091000","Plus values sur cession d'éléments d'actif ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_7098","7098000","Transferts de charges d'exploitation ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_7099","7099000","DIVERS PRODUITS D'EXPLOITATION","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_7111","7111000","Ventes de marchandises ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_7118","7118000","Produits accessoires d'achat ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_7119","7119000","Rabais, remises et ristournes accordés sur ventes de marchandises ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_7251","7251000","sur immobilisations incorporelles et corporelles ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_7252","7252000","sur immobilisations financières ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_7281","7281000","CHARGES REFACTUREES","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_7282","7282000","CHARGES A REPARTIR","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_7289","7289000","AUTRES TRANSFERTS DE CHARGES","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_76311","7631100","Reprises de provisions sur immobilisations incorporelles en cours ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_76312","7631200","Reprises de provisions sur immobilisations corporelles en cours ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_76321","7632100","Reprises de provisions sur immobilisations incorporelles d'exploitation ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_76322","7632200","Reprises de provisions sur immobilisations corporelles d'exploitation ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_76331","7633100","Reprises de provisions sur immobilisations incorporelles hors exploitation ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_76332","7633200","Reprises de provisions sur immobilisations corporelles hors exploitation ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_76411","7641100","REPRISE/PROV/CREANC SOUFF 1 A 30 JR","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_76412","7641200","REPRISE/PROV/CREAN SOUF 91 A 120 JR","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_7642","7642000","REPRISE/PROV/CREAN SOUF 181 A 360","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_7643","7643000","REPRISE/PROV/CREAN SOUF 360 A 720","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_7711","7711000","Dédits, pénalités et libéralités perçus ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_7712","7712000","Subventions d'équilibre ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_7713","7713000","Dégrèvement d'impôts autres que l’impôt sur les excédents ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_7714","7714000","Quote part des subventions d'investissement virée au résultat de l'exercice ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_7715","7715000","Produits résultant d'un changement de méthode d'évaluation ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_7716","7716000","EXCEDENT DE CAISSE","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_7717","7717000","Produits résultant des écarts sur dépôts ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_7718","7718000","Produits résultant des écarts sur crédits ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_7719","7719000","Autres produits exceptionnels ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_772","7720000","Profits sur exercices antérieurs ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_7721","7721000","Profits d'exploitation financière ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_7722","7722000","PROFITS D'EXPLOITATION NON FINANCIE","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_7723","7723000","Profits exceptionnels ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9112","9112000","Confirmations d'ouverture de crédits documentaires ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9113","9113000","Acceptations à payer ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9119","9119000","Autres garanties données ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9121","9121000","CAUTIONS ET AVALS RECUS","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9122","9122000","Contre garanties reçues sur les crédits distribués ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9123","9123000","Contre garanties reçues des engagements par signature donnés ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9124","9124000","Autres garanties irrévocables et inconditionnelles reçues ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9132","9132000","Obligations cautionnées ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9133","9133000","Cautions, avals et autres garanties donnés ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9134","9134000","Garanties de remboursement de crédits ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9139","9139000","Autres garanties données ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9141","9141000","Garanties reçues de l'Etat et des organismes assimilés ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9142","9142000","Garanties reçues des entreprises d'assurance et de capitalisation ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9149","9149000","AUTRES GARANTIES RECUES","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9211","9211000","Interventions à l'émission ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9212","9212000","Marché gris ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9219","9219000","Autres titres à livrer ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9221","9221000","Interventions à l'émission ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9222","9222000","Marché gris ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9229","9229000","Autres titres à recevoir ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9311","9311000","Francs CFA achetés non encore reçus ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9312","9312000","Devises achetées non encore reçues ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9313","9313000","Francs CFA vendus non encore livrés ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9314","9314000","Devises vendues non encore livrées ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9321","9321000","Francs CFA à recevoir contre devises à livrer ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9322","9322000","Devises à recevoir contre francs CFA à livrer ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9323","9323000","Devises à recevoir contre devises à livrer ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9324","9324000","Devises à livrer contre devises à recevoir ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9331","9331000","Devises prêtées non encore livrées ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9332","9332000","Devises empruntées non encore reçues ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9341","9341000","Report/déport à recevoir ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9342","9342000","Report/déport à payer ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9351","9351000","Intérêts non courus en devises couverts à recevoir ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9352","9352000","Intérêts non courus en devises couverts à payer ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_937","9370000","Comptes de position de change hors bilan ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_938","9380000","Comptes de contre valeur de position de change hors bilan ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9513","9513000","Loyers à payer ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9519","9519000","Engagements divers donnés ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9522","9522000","Valeurs reçues en garantie ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9523","9523000","Loyers à percevoir ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9529","9529000","Engagements divers reçus ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9611","9611000","Valeurs à l'encaissement reçues des membres, bénéficiaires ou clients et non disponibles ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9612","9612000","Comptes des membres, bénéficiaires ou clients exigibles après encaissement ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9613","9613000","Valeurs à l'encaissement reçues des correspondants et non disponibles ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9614","9614000","Comptes des correspondants exigibles après encaissement ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9621","9621000","Engagements de financement ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9622","9622000","Part de chef de file ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9623","9623000","Parts des coparticipants ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9631","9631000","Engagements de garantie donnés ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9632","9632000","Part de chef de file ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9633","9633000","Parts des coparticipants ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9651","9651000","Crédits consortiaux ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9652","9652000","Part de chef de file ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9653","9653000","Parts des coparticipants ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9659","9659000","Echéances impayées ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9661","9661000","Crédits distribués pour le compte de tiers ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_9662","9662000","Ressources affectées aux crédits distribués pour le compte de tiers ","account_type_hors_bilan","l10n_rcsfd.l10n_rcsfd_chart_template","False"
